00000140 Android
0001f10c zp	)
0001f140 zp	)
0001f165 F	HxD
0001f198 	HxD
0001f1cc 	HxD
0001f1f9 IyD	h	h
0001f219  pGn~
0001f31f F	HxD
0001f45a zppG
0001f488 zppG
0001f4b8 zppG
0001f597 hLn)F
0001f604 NHxD
0001f610 JHxD
0001f663 F%F(F1F
0001f7a2 	h	h
0001f7e2 	h	h
0001f822 	h	h
0001f862 	h	h
0001f8a2 	h	h
0001f8e2 	h	h
0001f922 	h	h
0001f962 	h	h
0001fa65 HjFxD
0001fab5 HjFxD
0001fb3f hLn)F
0001fb96 	h	h
0001fbd6 	h	h
0001fc26 	h	h
0001fc66 	h	h
0001fcb6 	h	h
0001fce9 HmFxD
0001fd0b HxD`
0001fd9a 	h	h
0001fddb IyD	h	h
0001fdfa 	h	h
0001fe1b IyD	h	h
0001fe3a 	h	h
0001fe5b IyD	h	h
0001fe7a 	h	h
0001fec5 H*FO
0001fee0  F1FX"
0001fef1 I FX"yD
0001ff51 H*FO
0001ff6c  F1FX"
0001ff8c yD	h	h
0001ffb9 HmFxD
00020031 HmFxD
000200db HnF*FxD
00020136 yD	h	h
0002017e 	h	h
000201be 	h	h
000201f1 HmFxD
00020221  `aD
00020251 HjFxD
000202ca 	h	h
0002031a 	h	h
0002036a 	h	h
000203ba 	h	h
00020446 	h	h
000204e2 	h	h
00020522 	h	h
000205fa 	h	h
0002063a 	h	h
0002068a 	h	h
000206ca 	h	h
0002070a 	h	h
0002074a 	h	h
000207c2 	h	h
00020926 	h	h
00020966 	h	h
000209a6 	h	h
000209c9 HmFxD
00020ac1 HjFxD
00020b36 	h	h
00020b86 	h	h
00020bbe iF FO
00020c76 	h	h
00020daa B@QFCF
00020dd7 H)F"FxD
00020dff H*FxD
0002105c ("!F
000210a8  2!F
000210d2 	H*FxD
000210e0  21F
000210ed $ F]
00021109 H!FxD
00021162 yDX"
000211c9 H*FO
000211ee yDX"
0002120d *	H/
00021262 yDEFxDO
000212bb HxD`
00021334 yDFFxDO
0002138b HxD`
00021402 yDEFxDO
0002145b HxD`
000214d4 yDFFxDO
0002152b HxD`
00021597 H*FxD
000215b6 @F1F
00021787 HnFF
000217a1 G F1F@
00021846 	h	h
0002189d H1F*F#FxD
000218fa B@QFCF
0002192d H)F"FxD
000219af HxD`
00021a1e yDEFxDO
00021a77 HxD`
00021aee yDEFxDO
00021b47 HxD`
00021c30  FAF
00021c83 H*FxD
00021c95 HxD`
00021cd7 H*FxD
00021cf6 @F1F
00021d65 HmFxD
00021e14 P!!F
00021e66 GHxD
00021e7e BHxD
00021eb6 5HxD
00021ece 0HxD
00021ee0 ,HxD
00021ef8 'HxD
00021f12 "HxD
00022072 MHxD
00022088 HHxD
000220a4 CHxD
000220e2 3H	!xD
000220fe .HxD
0002211a (HxD
00022136 "HxD
000221ed #-5DNtXajGHxD
00022208 AHxD
0002221b G8HxD
0002222f G2HxD
00022243 G,HxD
00022254 'HxD
0002233f  5,6FN
00022346 .HxD
0002235a (HxD
0002236a !HxD
00022489 JxDzD
000224a7 "#FxD
000224c8 yD	h	h
000224fb JxDzD
00022515 HiF*F#FxD
0002253a yD	h	h
000225a1 !*FCFxD
0002265f 1!FKF
0002266c 0hQFBF
0002268e yD	h	h
000226c5 hxD<i
00022731 HJFCFxD
00022740 8R!F
00022767 H"FxD
00022774 42)F
00022825 ,IFBFxD
00022877 -1FBFxD
00022893 $ F]
000228b5 H)FxD
00022945 H!FxD
00022973 H!FxD
000229a6 +IxD-KyD
000229ba (JyD
000229bf hzD	h
000229e1 h .)
00022a64 VkInstanceExtensions:
00022a8c vkInstanceExtensions too small
00022ae1 q"F0F
00022aed H1FxD
00022b3e +IxD-KyD
00022b52 (JyD
00022b57 hzD	h
00022b79 h .)
00022bfc VkDeviceExtensions:
00022c20 vkDeviceExtensions too small
00022c55 IyD	h	h
00022ca1 IyD	h	h
00022d71 F@F1F
00022ddf F0F)F
00022ef3 G:HxD
00022f32 ,HxD
00022f3a +HxD
000230f2  h!F
00023206  h!F
0002325f G9HxD
00023747 20FO
00023752  F1FX"
00023a1e zppG
00023a9d  #&),/
00023c22 vE5F
00023d31 ` aaa
00023d91  `aD
00023db7 +;Ha
00023df5 +*Ha
00023edf +pGa
00023fa1 1!`1h
000242e5 kQF?
00024344 XF)F
000243e0 0F)F
0002441b [QF?
0002447a 0F)F
00024512 0FYF
000245ae 0FYF
00024646 0F)F
000246cc PF)F
000246ea LSxD
00024736 fhIF0FN
00024740 (FYE%F
00024774 PFYFBF
00024792 ~HxD
000247fd GeHxD
00024837 @WHxD
00024887 GEHxD
000248e3 F&HxD
000249de -FXF1FN
00024a0d @1F FN
00024ad9 %0`	HxD
00024aee zu(F]
00024b2c -ZHFQFN
00024b3f hehME
00024b4a uhQF(FN
00024b54  FYE4F
00024bd8 0F!FN
00024c14 !F@FN
00024cb2 	HxD
00024d0a -EXF)FN
00024d41 @)F FN
00024d91 <	HxD
00024e04  F1FN
00024e40 1F@FN
00024ea1 `	HxD
00024eff `1FN
00024f37 P1F(FN
00024f9f %mHxD
00024feb G\HxD
0002503e HFYFN
00025051 hlhLE
0002505c thYF FN
00025066 *FQE5F
00025087 hQF@F
000250a9 F(HxD
0002516d  pGO
000251e8 zu(F
000251fd % Fh"
00025210  Fl"
00025239 % Fh"
0002524e zu(F
00025254  Fl"
00025264 oFCh
000252d5 `)F0FN
00025312 )F@FN
0002535d h*`Zhj`
000253a4 Zljd
000254ab h(gO
00025581  pGO
0002558b ppGO
00025595 ppGO
0002559f ppGO
000255b1  pGO
000255bb ppGO
000255c5 ppGO
000255cf ppGO
000255eb ppGO
000255f5 ppGO
000255ff ppGO
00025648 FxxD
00025686 zu	.(
00025720 FxxD
000257d4 pG@jpGAb
000258e4 i`QF
00025a19 jRF"
00025b60 4Fxi
00025c45 hFkhF
00025cbb D `	H
00025e30 0h1F
00025f8f FyD	h	h
00025fb2 yD	h	h
0002606b hQFl"
00026084 0FYF*F
000260a2 JFCF
000260c6 0FCF
0002613d IxD	
00026142 TtyD
000261bb !jF4
000261ea 1y^F
00026234 HF,F
0002624f G%FV
0002627d F(FQF'
0002629d `TE%F
000262dc zDYF
0002646a -E)FM
00026495 @)F FM
00026740 Error %d in CommitTextureSwapChain() for LayerId %d
0002687a 0h1F
000268c6 @F1F
00026b62 (F!F
00026bdc PFIF2F
00026c6b `MF`
00026c96  FIF
00026d12 HFAF2F
00026da6 (F!F
00026e1e XFIF2F
00026f4a HF1F
00026f7a HF1F
0002713b i0FAF
00027192 >HxD
000271c1 F3HxD
000271e3 %HFAF
000271fb Z(FIF
00027221 p&FPE
0002722a ,FHF!F
00027244 HF*F[F
00027317 F^H_M
000273e0 zk<i
00027440 UpiF
0002750d `HFqhQE
0002751a hh!FL
00027522 0FYE.F
00027553 PhhPE
0002755e ph!FL
00027567 FYE5F
000275b0 yDWHa
000275b9 1xDa
000275e0 2(l"
0002760f F1FK
0002761f hahQE
0002762a hh1FK
00027632  FIE,F
00027661 0,I5
000277cd `!F0FK
000277f8 xDvI`
00027801 0yD`
000278bd `TFph
000278cc hhYFK
000278d4 4FIE.F
000278ea @hYFK
00027902 phYFK
00027922 ZpPEO
00027934 (h `(F
00027948 %HxD
00027956 #HxD
0002796c yD	h	h
00027a4c 0h1FJFCF
00027ba0 iCYE!
00027bb8 PF!F2F
00027c6f v3@*i
00027cd0 PFYF"F
00027d7e @F)F
00027e28 !FXFK
00027e51 `!F0FK
00027e84 )FZF
00027ede QF"F
00027f16 QF"F
0002800a @F)F
00028104 @F)F
000281ec vector::reserve
000282ad G:HxD
000282e7 []EE
000282ec +HxD
000282f4 *HxD
000283fb ppGO
00028435 ppGO
0002843f ppGO
00028449 ppGO
00028453 ppGO
0002845d ppGO
00028467 ppGO
00028471 ppGO
0002847b ppGO
00028485 ppGO
0002848f ppGO
00028499 ppGO
000284cb FiHjIO
000284d4 xDiLyDX"
000284dd h|D	h
000284fc `HX"
00028532 <U!FX"
00028557 p!FX"
0002856b p!FX"
0002857b p!FX"
00028593  !FX"
000285af 0!FX"
000285cb 0!FX"
00028644 $AxD
000286b7  pGO
000286bc ~PpG
0002874d  pGO
000287a6 0HxD
000287ae /HxD
000288dc 0FIF
0002890c pGpGK
00028927 FHhzD
00028939 IyD	h
0002897a X"xD
00028996 PyYFI
000289a6 8xYFH
00028a15 %QFX"
00028a26 sH\"
00028a5c 8UAF]"
00028a82 1F]"
00028b7c T$J"
00028c97 #qF,F
00028ca1 #JhK`b`
00028ce5 h2HxD
00028db4 vector::_M_default_append
00028e10 ih FJ
00028e19 F,hT
00028e46 @hihJ
00028f7d @YFJ
00028f8f ,(`V
00028fd5  FFF
0002911d F0h&F
00029134 )FBF3F
00029159  !F$
00029233 B(F0
0002928d B(F1
000292cf B(F	
00029331 F0h&F
00029348 )FBF3F
0002936d  !F$
00029444 0FIF*F
000294e8 IF@D
000294f8  F1F
00029578 ih@FI
00029581 F,hT
000295ae @hihI
00029665 @YFI
00029677 ,(`V
000296bd  FFF
00029734 IF@D
00029744  F1F
0002982d FHEYFFF
00029860 (F2hP
0002988c  HxD.
000298a8 0F*FO
000298ba  FIF*F
000298e2 0F!FJF
0002994c 0F)FJFCF
0002995c (F!FJFCF
0002996e 0F)FJFSF
0002997a (F!FJFSF
000299f6 HFQF
00029a00 PF!F
00029a1a JHxD
00029ae2 (FQF"F
00029b00 HF2F+F
00029b90 NF@FYF
00029b9c XF1F
00029ba6 0FAF
00029bec PFYF
00029bf6 XF1F
00029c00 0FQF
00029c26 @F)FI
00029c5a PF1F
00029c70 (FQF
00029cb8 @F!FI
00029d0b o	h:
00029dc3 "YFPF
00029e14 (hEF
00029e82 PF1F
00029ed5 "QF(F
00029efa PF1F
00029f34 @FQF
00029fb2  F)F
00029fc0  FIF
00029fcd 	FF0h
0002a004  FAF
0002a044  F)F
0002a072 HCXE
0002a0a8  FYF
0002a0b8  FQF
0002a0c6 5F(h
0002a0f8  F1F
0002a132  FYF
0002a197 F,FY
0002a1a6 @F)F
0002a1b4 @F1F
0002a1bf 6LF hUE
0002a1f8 @F1F
0002a23c @F)F
0002a26c HCXE
0002a28c VF,FV
0002a29c @F)F
0002a2aa @FQF
0002a2b8 4F h
0002a2ee @FQF
0002a32a @F)F
0002a4b3  CEqF?
0002a4bd BqF]F?
0002a4f7 " F)F
0002a552 XFAF
0002a562 3F&F0h
0002a5a8  F)F
0002a5f4 (F!F
0002a639 "vFAF
0002a674 (F!F
0002a6fa (F!F
0002a764 0F!F
0002a7a6  F)F
0002a7e4 XFQF
0002a80a XFIFBF
0002a842 0F!F
0002a87a XFIF
0002a908 JNI_OnLoad
0002a940 nativeHeadsetEvent(%i)
0002a97c volumeChanged(%i)
0002aa04 nativeBatteryEvent(%i, %i, %i)
0002aa3f FSH@
0002aa5c BFxD
0002aa7c GJHK
0002aa81 hzD{D
0002aa88 @b)F
0002aa96 D2)F
0002aabc BFxD
0002ab2c  HiF
0002ab5e yD	h	h
0002abde  F2F
0002ac04 ~P`PE
0002ac23 S#DC
0002ac6f iBIyD
0002ac7a AJAK
0002ac7f hzD{D
0002ac86 @b)F
0002ac94 D2)F
0002acad (yD	h
0002acb6 5HxD
0002acc4 2IyD
0002adb2 @AxD
0002ade7 hyD	h
0002ae9b #HFzD
0002aead #xDzD
0002aec9 #xDzD
0002afbc AlXF
0002afe8 AlXF
0002b006 (hAl(F
0002b02c (hAl(F
0002b04e AlHF
0002b059 mHF!F
0002b07a AlHF
0002b0a5 QpP F
0002b0f2 xIyD
0002b100 AlXF
0002b11e nIyD
0002b12c AlXF
0002b13c gIyD
0002b162 _IyD
0002b180 XIyD
0002b18e AlHF
0002b1ac NIyD
0002b1ba AlHF
0002b1f4 Initializing VR.
0002b20c JNI_OnLoad() not called yet
0002b234 vrintegration initialized failed with code %d
0002b290 (I)V
0002b298 dispatchEvent
0002b2a8 (III)V
0002b2b0 stateChanged
0002b31f FCHxD
0002b356 Al@F
0002b366 8HxD
0002b36e 7HxD
0002b434 Shutting down VR.
0002b45b F7IyD	h	h[
0002b471 FhF)F
0002b4a6 &HxD
0002b585 ppGO
0002b67f %xDzD
0002b699 $zD0F
0002b6ab $xDzD
0002b6c5 4xD{D
0002b760 (hAl(F
0002b76b m(FYF
0002b788 (hAl(F
0002b7a6 0hAl0F
0002b7b1 m0FIF
0002b7ce 0hAl0F
0002b7f2 AlPF
0002b7fd mPFAF
0002b820 AlPF
0002b853 3zD{DIF
0002b888 (hAl(F
0002b893 m(FIF
0002b8ae (hAl(F
0002b8b9 JxDzD
0002b8df IxDyD
0002b8ed IyD	hIh
0002b8f7 FIF2FCF
0002b91c (hAl(F
0002b927 m(FIF
0002b942 (hAl(F
0002b94d IxDyD
0002b994 (hAl(F
0002b99f m(FIF
0002b9be (hAl(F
0002b9e4 (hAl(F
0002b9ef m(FIF
0002ba0c (hAl(F
0002ba38 gIyD
0002ba42 (hAl(F
0002ba4d m(FYF
0002ba5e _IyD
0002ba68 (hAl(F
0002ba7a YIyD
0002ba84 0hAl0F
0002ba8f m0FIF
0002baa0 PIyD
0002baaa 0hAl0F
0002babe JIyD
0002bacc AlPF
0002bad7 mPFAF
0002baea @IyD
0002baf8 AlPF
0002bb20 Finished setting up render thread.
0002bb44 Entering VR mode.
0002bb5c Registering utility receivers.
0002bb98 startReceiver
0002bbb0 (Landroid/app/Activity;)V
0002bc38 getInt
0002bcec yD	h	h
0002bd3c yD	h	h
0002bdbf JxDzD
0002bdd7 JzD0F
0002bde5 JxDzD
0002bdfb KxD{D
0002be23 KxD{D
0002be4b KxD{D
0002be84  hAl F
0002be8f m FYF
0002beaa  hAl F
0002bec6 0hAl0F
0002bed1 m0FIF
0002beec 0hAl0F
0002bf00 ~IyD
0002bf0e AlPF
0002bf19 mPFAF
0002bf2c tIyD
0002bf3a AlPF
0002bf6c YIyD
0002bf76  hAl F
0002bf81 m FYF
0002bf92 QIyD
0002bf9c  hAl F
0002bfae KIyD
0002bfb8 0hAl0F
0002bfc3 m0FIF
0002bfd4 BIyD
0002bfde 0hAl0F
0002bff2 <IyD
0002c000 AlPF
0002c00b mPFAF
0002c01e 2IyD
0002c02c AlPF
0002c050 Leaving VR mode.
0002c068 Unregistering utility receivers.
0002c0a8 stopReceiver
0002c21b FXFO
0002c2c6 $qxD
0002c387  |D!F
0002c414 Invalid UI requested: %s
0002c430 pendingUI
0002c440 OVR_StartPlatformUI( %d )
0002c522 @F1F*F
0002c8c6  F1F
0002c8d2 )F2F
0002c930 0+Ih
0002ca36 P"@F
0002ca4c yD	h	h
0002caec ,HxD
0002cb22  HxD
0002cb6d IxDyD
0002cb79 p(FO
0002cc10 0F)FF
0002cc3e )F@FF
0002cc6c 1IyD
0002cc77 $1HxD
0002ccc7 h]`T
0002cdb0 0F)FBF
0002cee8 AF*F
0002cf75 `IF0FF
0002cf7e  FAE\F
0002d078 TimeWarp: frameIndex %i = %f %f %f %f
0002d0c1 FyDO
0002d0cd "	h	h1
0002d297  @\@
0002d99d zxD0
0002e319 JHF@
0002e338 @AmF
0002e91a pG1.1.16.0
0002e959 %xDyD
0002ea92 zt F
0002eb15 HA!*F3FxD
0002eb8c oF*H
0002ebac +!,.0357**9?;***************************************************=
0002ebee <HxDpG@
0002ec0a pG3HxDpG 
0002ec30 None
0002ec3c Galaxy Note 4
0002ec4c Oculus Quest
0002ec5c Oculus Go
0002ec68 Galaxy A8 Star
0002ec78 Galaxy S9 Plus
0002ec88 Galaxy S9
0002ec94 Galaxy S8
0002eca0 Galaxy S7
0002ecac Galaxy S6
0002ecb8 Galaxy Note 8
0002ecc8 Galaxy Note 7 FE
0002ed20 oF!H
0002ed40 )!*,.0((((((((((((((((((((((((((((((((((((((((((((((((((((((((((2
0002ee15 IyD	h	h
0002ee4c yD	h	h
0002ef08 Render: %fms, TimeWarp: %fms, PostPresent: %fms
0002ef44 !FxD
0002ef5a  `(F
0002ef64 ``(F
0002efe5 p F]
0002effc HMD present: %d
0002f07d p F]
0002f094 User present: %d
0002f170 yD	h	h
0002f1a1 FxDO
0002f259 ( F>
0002f308 yD	h	h
0002f399 $ @@
0002f3e5 !(FiaO
0002f3f3 `HFO
0002f530 Qa	H
0002f556 zD6{
0002f567 FXHO
0002f92e BY"B
0002f93c HFBFSF
0002fa81 qa`A
0002fab1 1a`A
0002fafa 3heF
0002fbaf qa`A
0002fbdf 1a`A
0002fd23 qa`A
0002fd53 1a`A
0002fdfc *FbE
0002fe04 *FbE0
0002fe0c bFbE
0002fe1a bFbE	
0002fe23 ahF2F
0002fe66 bFbE
0002fe76 bFbE	
0002fe7f ahFJF
0002ff0d Aa`0
0002ff1b HxD9
0002ff21 HxD6
00030062 ~Q!a
0003017c ~P`a
00030428 [F!D
00030444 L"(FYF
00030503 F:KO
00030530 jF	)B
0003055b B0*"
00030567 494444444444444444444444444444444444
0003058c 444444444
000305de yD	h	h
0003060b v|D$h$h
0003064d B0*+
00030659 >C>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
0003067e >>>>>>>>>E
00030694 yD	h	h
00030742 \h`hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh^hhhhhhhhhb
0003077b ,)`F
0003078d B0*A
00030a68 yD	h	h
00030aa1 uyD	h	h
00030abf B0*)
00030acb <A<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
00030af0 <<<<<<<<<C
00030b06 yD	h	h
00030b85  '                                  %         *.
00030bda zt F
00030c0d  '                                  %         *.
00030c62 zt F
00030d29 "yD	h	h
00030e3e FxxD
00030e64 BqxDA
00030ecf F2HxD
00030edd F0HxD
00030f18 #HxD
00030f8e zD4b
00030fc3 ppGO
00030fcd ppGO
00030fd7 ppGO
00030fe1 ppGO
00031015 !2FCF
00031042 CF8i
00031074  hAh F
000310a8 Plugin failed to initialize.
000310c8 Cannot start with unsupported graphics API.
00031110 yD	h	h
00031126 8"yD	h
0003150e dB)I
00031514 yD	h	h
0003163c ~PpG
00031696 pGBZ
000316db !pGO
0003179b `pGo
000317a0 {ppGpG
000317b9  pGE
000317f5 F}HO
00031816 vHX"vNxD~D
00031830 qH1F
00031837 DX"xD 
00031889 p1FX"
0003189d p1FX"
000318ad p1FX"
000318c5  1FX"
000318e1 01FX"
000318fd 01FX"
00031923 byDO
00031976 $A!H
00031a47 FHhzD
00031a59 IyD	h
00031b1c X"xD
00031b33 &IFX"xD 
00031b64 IFX"
00031b8b pIFX"
00031b9f pIFX"
00031baf pIFX"
00031bc7  IFX"
00031be3 0IFX"
00031bff 0IFX"
00031c1a |qWH
00031e1e 0FIF
00031ff4 0aXF1F"FCF
0003205d DyDB
00032069 D	hB
00032091 IyD	h
000320ab FvHxD
000322a8 OVR_InitRenderThread() entry
000322f9 !!T F
00032308 GL_EXT_texture_border_clamp
00032324 GL_OES_texture_border_clamp
00032405 t{DAX@
000324a2 DbCPE
000324a8 \aAX
000324c7 IyD	h
000324d5 IyD	h
000324e3 IyD	h
000324f4 eglCreateSyncKHR
0003250c eglDestroySyncKHR
00032524 eglClientWaitSyncKHR
00032750 d`1\
00032770 sHxD
000327db GZHxD
00032855 G>HxD
00032a50 vector::_M_default_append
00032a79 F `O
00032a8b hyD	h
00032aab 0(a%` F]
00032aff FHhzD
00032b11 IyD	h
00032b55 DBPE
00032b6d  CPE
00032b91 IyD	h
00032cda  byD
00032d74 yD	h	h
00032d92 paCP
00032da4 paDXE
00032dab czDE
00032e4e \aBPE
00032e54 XaDP`D
00032eea sHxD
00032f55 GZHxD
00032fcf G=HxD
0003300c yD	h	h
000330fd F `O
0003310f hyD	h
0003312f 0(a%` F]
00033183 FHhzD
00033195 IyD	h
000331d0 OVRPlugin
000331f5  "FyD
0003323c @F !
00033266 !F2F
00033271  IF*F
00033288  ! F
0003334e pQ@F
0003336f e}D~D
0003338a @FyD
000333a0 `%yDzD
000333b0 Xe}D~D0F
000333c5  2FyD
000333e7  *FyD
00033413 %yDzD
0003343f $yDzD
0003346b $yDzD
00033497 $yDzD
000334c3 $yDzD
000334d4 xDyD
000334ed $yDzD
00033552 yD	h
00033562 D$yDzD
00033570 @FyD
00033582 0$yDzD
000335bc yD	h
000335cd $yDzD
000335da @FyD
000335f1 #yDzD
000336eb IyD	h
000336f9 JyDzD
00033703 I@FyD
00033713 JyDzD
0003372d JyDzD
00033737 I@FyD
00033747 JyDzD
00033761 JyDzD
00033805 IyD	h
00033829  =JyDzD
0003383c GL_EXTENSIONS:
00033850 OpenGL ES 3
0003385c FALSE
00033864 TRUE
0003386c es3 = %s
00033878 GL_EXT_discard_framebuffer
0003389c glDiscardFramebufferEXT
000338c0 GL_EXT_multisampled_render_to_texture
00033acf  "FyD
00033b13 FAFO
00033b94 eglGetConfigs() failed
00033bf7 F	H1FxD
00033c77 H)FxD
00033cc0 EGL_TIMEOUT_EXPIRED_KHR
00033d23 H)FxD
00033d79 IyDQ
00033d84 Unknown egl error code
00033db5 HxDpG
00033dc3 HxDpG
00033dc9 HxDpG	HxDpG
00033dd5 HxDpG
00033ddb HxDpGGL_NO_ERROR
00033e5d  1F"FKF
00033e79  1F"F
00033e83  1F"FCF
00033ea0 %s GL Error: %s
00033ee2 @b F
00033eec  h)F
00033ef2 X2 F
00033f01 & h)F
00033f0b G0F]
00033f14 android/os/Build$VERSION
00033f30 SDK_INT
00033f8a  F@!+F
00033fa5 "+F F
00033fd6 0hIFBF
00034020 /proc/%d/task/%d/comm
0003403c AttachCurrentThread returned %i
0003407c DetachCurrentThread() returned %i
000340d0  FAF
000340d7 F F1F
000340f6 9IyD
00034100  hAl F
0003410b m FAF
0003411c 0IyD
00034126  hAl F
0003412d G0F]
00034146 #IyD
00034150  hAl F
0003415b m FAF
00034176  hAl F
0003418c getClassLoader
0003419c ()Ljava/lang/ClassLoader;
000341b8 getClassLoaderFailed failed
0003421a 	IyD
0003426a  FAF
00034277 " FYF
0003427f F F)F2FSF
000342a8 fIyD
000342b2  hAl F
000342bd m FQF
000342ce ^IyD
000342d8  hAl F
000342ea XIyD
000342f4  hAl F
000342ff m FAF
00034310 OIyD
0003431a  hAl F
0003433a >IyD
00034344  hAl F
0003434f m FQF
00034360 5IyD
0003436a  hAl F
00034386 -IyD
00034390  hAl F
0003439b m FAF
000343ac $IyD
000343b6  hAl F
000343d0 java/lang/ClassLoader
000343e8 loadClass
000343f4 (Ljava/lang/String;)Ljava/lang/Class;
0003441c FindClass( %s ) failed
00034463 F hBm F)F
0003447a &IyD
00034484  hAl F
0003448f m F)F
000344aa  hAl F
000344b1 G0F]
000344d0  hAl F
000344db m F)F
000344f6  hAl F
0003452d F F)F2F
00034544 &IyD
0003454e  hAl F
00034559 m F)F
00034574  hAl F
0003457b G0F]
0003459a  hAl F
000345a5 m F)F
000345b6 	IyD
000345c0  hAl F
000345f7 F hBm F)F
0003460e &IyD
00034618  hAl F
00034623 m F)F
0003463e  hAl F
00034645 G0F]
00034664  hAl F
0003466f m F)F
0003468a  hAl F
000346cd  *F#FyD
00034701  *F#FyD
00034762  FAF
0003476c  F1F
000347aa  hAl F
000347da HFQF3F
00034814 }IyD
0003483a uIyD
00034860  hAl F
0003486b m FAF
0003487c xIyD
00034886  hAl F
000348c8 KIyD
000348dc GIyD
00034902 ?IyD
00034936 -IyD
0003495c $IyD
0003497e 5IyD
00034988  hAl F
00034993 m FAF
000349a4 ,IyD
000349ae  hAl F
000349d4 getPackageCodePath
00034a14 Failed to find getPackageCodePath on class %llu, object %llu
00034aa5 3 FQF
00034ab7 " FIF
00034ad6  FQF2F+F
00034b2a  hAl F
00034be0  hAl F
00034beb m FIF
00034c06  hAl F
00034c2a  hAl F
00034c35 m FQF
00034c50  hAl F
00034c98  hAl F
00034ca3 m FIF
00034cc2  hAl F
00034cec {IyD
00034d00 wIyD
00034d26 oIyD
00034d5a ]IyD
00034d80 TIyD
00034da2 QIyD
00034dac  hAl F
00034db7 m FIF
00034dc8 HIyD
00034dd2  hAl F
00034de4 HIyD
00034dee  hAl F
00034df9 m FQF
00034e0a @IyD
00034e14  hAl F
00034e40 com/oculus/vrappframework/VrActivity
00034e68 getInstalledPackagePath
00034e80 (Landroid/content/Context;Ljava/lang/String;)Ljava/lang/String;
00034f4c yD	h	h
00034fa4  FAF
00034fb0  F1F
00034fee  hAl F
0003500a HFQF3F
00035044 ~IyD
0003506a vIyD
00035086 pIyD
00035090  hAl F
0003509b m FAF
000350ac gIyD
000350b6  hAl F
000350f8 JIyD
0003510c FIyD
00035132 >IyD
00035166 ,IyD
0003518c #IyD
000351ae  IyD
000351b8  hAl F
000351c3 m FAF
000351de  hAl F
00035204 getPackageName
0003528a  FQF
00035298  F)F
000352a9 o FIF
000352be  FQF
000352ca  FIF
00035306 XFAF+F
00035388  hAl F
00035393 m FQF
000353ae  hAl F
000353ce  hAl F
000353d9 m FIF
000353f4  hAl F
00035410  hAl F
0003541b m FQF
00035436  hAl F
00035488 WIyD
000354ae OIyD
000354d0 GIyD
000354da  hAl F
000354e5 m FQF
000354f6 ?IyD
00035500  hAl F
00035512 9IyD
0003551c  hAl F
00035527 m FIF
00035538 0IyD
00035542  hAl F
00035554 *IyD
0003555e  hAl F
0003557a "IyD
00035584  hAl F
000355b8 getClass
000355c4 ()Ljava/lang/Class;
000355dc getName
00035650 (F!F
00035668 yD	h	h
000356a0 (F!F
000356b8 yD	h	h
000356fd   F+`
00035757 `c`8
00035776 +h9F2F(F
000357a5 #%`g`
000357d4 @jpG8
000357f3 `(F8
000357f8 bxN*
0003580a "yC*
00035810 by+*
00035843 ` Fej
00035878  0G+
0003588e !0N+
00035896 "0U+
0003589e #0C+
000358a6 $0C+
000358ae %0++
000358b6 &0++
00035977 L|D F
000359a6  ```
00035a15 >>>>
00035b0a 9F0F
00035b1f F#x`
00035b25 ++u#
00035b2d #"F+u
00035b53 0"Fku
00035c16 RF;F
00035c30 ZFKF
00035c4a ZF3F
00035cc4 (F!F
00035ce1 F FB
00035d19 "3F/j
00035d2a 1F F
00035d59 F FC
00035d6b ! FB
00035e10 G"N#*pU"kpC#
00035e21 pO#*qR"kq
0003606d {pGX
00036089 {pG0
000360fa Ch3DC`D
00036119 KG!N"{D
00036126 W,U!
00036132 Q,C!+"D
00036171 2B`k
00036178   G*
00036198 ! N*
000361a0 " U*
000361a8 # C*
000361b0 $ C*
000361b8 % +*
000361c0 & +*
000361ce ZiRBZa
0003623f 3yD	hzD
0003632e p@`G
00036392 !FJF;F
000363c4 XFQF
000363f3 h#F1F*F
00036479  pG-
00036512 d$ X
0003651e cYOb
00036590 wb2b
000365ee |0PF
000365f4 }0)F
00036630 PF1F
0003663b F 3k`
0003667c 3F 3
000366a9 #(iO
000366b9 Pog(aaX
0003670f `+aka
00036737 `3asa
00036750 2b'X
000367aa |0PF
000367ec PF1F
00036836 3F 3
000368b6 CKPF
000368ca ?K8F
000368de :K@F
000368f2 5K(F
00036906 0KPF
0003691a *K8F
0003692e %K@F
00036942  K(F
00036a7a [K|D
00036a98 TJUK7p
00036ac4 MJNK
00036aee GHGI
00036afc fXPF
00036b08 BH1F
00036b27 c'X8F+
00036b30 :KQF
00036b3c 8KIF
00036b48 6K9F
00036b54 4K9F
00036b76 .H1F
00036b7f c'X8F+
00036b93 c&X0F+
00036b9c &KIF
00036ba8 $K9F
00036bb4 "K1F
00036bc0  K1F
00036c59 2a`"`
00036c88 BP{D
00036c91 3e`@
00036cb9 2a`"`
00036cf0 BP{D
00036cf9 3e`@
00036d29 2a`"`
00036d58 BP{D
00036d61 3e`@
00036d89 2a`"`
00036dc0 BP{D
00036dc9 3e`@
00036df3  #`S
00036dfd P``S
00036e19 F(F+
00036e21 J1F(FzD
00036e2c  2#`
00036e4d 0c`+
00036e59 K(F{D
00036eb0 @hpG
